house_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels,Block,energy_type,total_gas_usage,total_usage,sq_ft_available_for_solar_panels_block_avg,hours_of_sunlight_per_year_block_avg,total_energy_usage,geo_cluster
f2edc9bb,0.9609338430603671,0.7854307170399863,1135.0,1690.525965379494,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
35639396,0.9577367305919111,0.7886387361612606,1402.0,881.0,811900-3,Meter,,421.08,1746.9829351535836,1297.048076923077,421.08,3
fd612a67,0.9575399215029528,0.7880351672042423,1083.0,1690.525965379494,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
7197bc54,0.9577185901008924,0.7883680805512085,1387.0,916.0,811900-3,Both,60393.599999999984,161.52,1746.9829351535836,1297.048076923077,30277.55999999999,3
e8c09847,0.9498105683532394,0.7893313749105602,1437.0,669.0,812002-4,Both,48258.0,475.92,1180.0374531835207,1367.9938271604938,24366.96,3
5c1e541d,0.9498852703386973,0.7895908618380645,1409.0,740.0,812002-4,Both,46321.19999999999,881.0400000000001,1180.0374531835207,1367.9938271604938,23601.119999999995,3
caa082da,0.950111860840039,0.7899292963754476,1350.0,2484.0,812001-4,Both,37379.52,378.6,1053.6301369863013,1396.015479876161,18879.059999999998,3
46ae5a1b,0.9500325939172889,0.790142845555323,1276.0,1075.0,812001-4,Meter,,598.32,1053.6301369863013,1396.015479876161,598.32,3
de7f50e2,0.9777730619273797,0.7855372976665365,1148.4,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
a3e15b7e,0.9652330864269807,0.7822220664099859,1197.0,2731.0,811900-1,Both,81174.23999999999,328.32000000000005,1966.486111111111,1319.4307359307359,40751.28,3
1794e678,0.9649244860652431,0.7824587378300834,1385.0,3541.0,811900-1,Both,81763.92,704.04,1966.486111111111,1319.4307359307359,41233.979999999996,3
7b0d0013,0.9556873122636347,0.7505746751783136,1186.0,1593.5057471264367,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
2215832d,0.9555263137495267,0.750084804853131,1262.0,1903.0,812101-1,Both,22374.719999999998,,1580.1323763955343,1311.4172015404365,,2
5017980a,0.9429495139799364,0.7917346534655962,1376.0,5885.0,812104-1,Both,84398.4,,1865.6006944444443,1390.5314465408806,,0
c8300564,0.9337757126387167,0.7741592248703455,1437.0,1163.0,812101-2,Both,19123.2,200.28,2667.8008298755185,1348.395176252319,9661.74,0
69f65c33,0.9340276786260269,0.7747915906243747,1381.0,2079.0,812101-2,Both,64437.84,845.04,2667.8008298755185,1348.395176252319,32641.44,0
687dc537,0.9333422423594762,0.7746276870503834,1234.0,1691.0,812101-2,Meter,,814.4399999999999,2667.8008298755185,1348.395176252319,814.4399999999999,0
46ab8d86,0.9343526902354746,0.774229187013475,1297.0,934.0,812101-2,Both,31333.68,222.72,2667.8008298755185,1348.395176252319,15778.2,0
36cf6e96,0.933327169453321,0.7741951306510799,1215.0,1304.0,812101-2,Both,35462.16,359.16,2667.8008298755185,1348.395176252319,17910.660000000003,0
6680db42,0.9331547089050787,0.774609048521981,1107.0,2483.786121673004,812101-2,None,,,2667.8008298755185,1348.395176252319,,0
17f9030a,0.9342241564423226,0.7747735836046843,1338.0,1727.0,812101-2,Both,26048.16,396.8399999999999,2667.8008298755185,1348.395176252319,13222.5,0
8c56d780,0.9334819069140998,0.7746139652683439,1059.0,2483.786121673004,812101-2,None,,,2667.8008298755185,1348.395176252319,,0
40669cf0,0.934014758992177,0.7742032771134006,1465.0,1480.0,812101-2,Both,12703.68,1974.48,2667.8008298755185,1348.395176252319,7339.08,0
31f5397d,0.9341782751785246,0.7742221502021636,1355.0,1110.0,812101-2,Both,21810.96,262.56,2667.8008298755185,1348.395176252319,11036.76,0
2a5e6aa2,0.9497169175714752,0.7872126000493722,1212.0,1342.1581027667985,812002-4,None,,,1180.0374531835207,1367.9938271604938,,3
0118f65f,0.9506065238055506,0.7878798341055528,1281.0,899.0,812001-4,Both,31248.0,214.56,1053.6301369863013,1396.015479876161,15731.28,3
863172f4,0.950107189895494,0.7876092416463649,1226.0,951.0,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
a64788cb,0.9505722900885765,0.7876806923457309,1309.0,863.0,812001-4,Meter,,372.96,1053.6301369863013,1396.015479876161,372.96,3
603f5d8e,0.9499203521136863,0.7875507729617084,1351.0,1885.0,812001-4,Both,198748.8,46.56000000000001,1053.6301369863013,1396.015479876161,99397.68,3
43c5b55b,0.9506839289759306,0.7878793108554873,1265.0,846.0,812001-4,Both,30550.32,328.19999999999993,1053.6301369863013,1396.015479876161,15439.26,3
d291ee7d,0.9505097656862027,0.7878804926789229,1281.0,899.0,812001-4,Both,39718.08,246.72,1053.6301369863013,1396.015479876161,19982.4,3
d3b70c46,0.9506481184010873,0.7876801781172134,1467.0,634.0,812001-4,Both,5972.76,187.92,1053.6301369863013,1396.015479876161,3080.34,3
e35ae366,0.9496969948335341,0.7869037201194544,1263.0,1342.1581027667985,812002-4,None,,,1180.0374531835207,1367.9938271604938,,3
e1c934cb,0.9506860292446149,0.7876799164921806,1467.0,634.0,812001-4,Both,49552.55999999999,830.76,1053.6301369863013,1396.015479876161,25191.659999999996,3
f8395424,0.950490412737242,0.7878806280022133,1252.0,916.0,812001-4,Both,57664.08000000001,230.16,1053.6301369863013,1396.015479876161,28947.120000000006,3
efe2ce13,0.9506102075575598,0.7876804307206982,1467.0,634.0,812001-4,Both,42777.36,303.84000000000003,1053.6301369863013,1396.015479876161,21540.6,3
e5e9ee0d,0.9458995301692283,0.7986399756324261,1381.0,9990.0,811600-4,None,,,1895.0774647887324,1416.4507042253522,,3
92385009,0.93941632539509,0.7852558252144775,1442.0,1110.0,812104-4,Both,44946.0,155.04000000000002,1511.2835820895523,1367.479012345679,22550.52,0
024cad93,0.9493389354632455,0.8137417756027361,1375.0,1427.0,811400-2,Meter,,270.36,2019.1588785046729,1407.3716814159293,270.36,3
caf31495,0.9493389354632455,0.8137417756027361,1403.2,3334.230769230769,811400-2,None,,,2019.1588785046729,1407.3716814159293,,3
571af134,0.9493389354632455,0.8137417756027361,1403.2,3334.230769230769,811400-2,None,,,2019.1588785046729,1407.3716814159293,,3
e912d342,0.9493389354632455,0.8137417756027361,1403.2,3334.230769230769,811400-2,None,,,2019.1588785046729,1407.3716814159293,,3
e0038fe5,0.9589540118676396,0.786931975623304,1169.0,1690.525965379494,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
716ad9d2,0.959664518849312,0.7869103780255386,1434.0,2061.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
47a5aa18,0.9249263928706917,0.7764320247050449,1447.2,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
250d9e85,0.9436642678771427,0.8041249445028029,1455.0,30814.0,811500-1,None,,,3704.622950819672,1398.878048780488,,3
e8daa1ee,0.9615839325337987,0.7875822672030495,1409.0,2167.0,811900-2,Meter,,,1173.6424418604652,1352.781690140845,,3
315d5e4c,0.9373490050921198,0.7909033173612414,1476.0,4739.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
9b41e5eb,0.9441896265675886,0.7348255787838127,1258.0,1920.0,812101-1,Both,21388.320000000003,1522.44,1580.1323763955343,1311.4172015404365,11455.380000000001,2
46c9ed9f,0.9444038672240573,0.7354340374225359,1415.0,1550.0,812101-1,Both,36509.76000000001,559.56,1580.1323763955343,1311.4172015404365,18534.660000000003,2
17f66184,0.9443802806104706,0.7359696470211787,1438.0,1920.0,812101-1,Both,35069.03999999999,336.24,1580.1323763955343,1311.4172015404365,17702.639999999996,2
8d0114e9,0.9440618944542756,0.7353696776637975,1114.0,1365.9029126213593,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
924697f6,0.9442999469897444,0.7349150635675272,1277.0,1744.0,812101-1,Both,39839.04,397.56000000000006,1580.1323763955343,1311.4172015404365,20118.3,2
4061967b,0.94954455640503,0.8005594012380897,1403.0,705.0,811600-3,Both,28374.48,518.52,1434.9307692307693,1392.7894736842106,14446.5,3
4dd46c96,0.9434441371927242,0.7923201973598282,1415.0,335.0,812104-1,Meter,,7.199999999999999,1865.6006944444443,1390.5314465408806,7.199999999999999,0
1321f878,0.9454299511697428,0.8144116619955071,1406.0,46777.0,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
243f749a,0.9650038258679814,0.7868113574603512,1287.0,2220.0,811900-1,Both,60464.880000000005,420.24,1966.486111111111,1319.4307359307359,30442.56,3
01370d30,0.964098139658855,0.7874509224136403,1455.0,775.0,811900-2,Both,28825.2,486.36,1173.6424418604652,1352.781690140845,14655.78,3
f6d6006c,0.964975104528115,0.7877279562616337,1451.0,1233.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
6a8c8415,0.9648219240488523,0.7875035541535453,1437.0,1022.0,811900-2,Both,31136.400000000005,482.64,1173.6424418604652,1352.781690140845,15809.520000000002,3
fc28fd60,0.964157762112702,0.787457435974872,1455.0,775.0,811900-2,Both,22012.56,1516.92,1173.6424418604652,1352.781690140845,11764.740000000002,3
139b3589,0.955833105362526,0.7765779573455802,1171.0,1903.0,812002-2,Meter,,235.8,1720.4716981132076,1321.015503875969,235.8,0
727451fa,0.9562032031813779,0.7757764645383816,1291.0,3066.0,812002-2,Both,15974.64,917.52,1720.4716981132076,1321.015503875969,8446.08,0
15bf3d88,0.9560034126384593,0.7765370265598364,1438.0,1691.0,812002-2,Meter,,342.24,1720.4716981132076,1321.015503875969,342.24,0
ef660a48,0.9287191335868243,0.7711747147233865,1397.0,25089.0,812101-2,Both,92165.4,,2667.8008298755185,1348.395176252319,,0
e3667a38,0.9368079175756456,0.7742615202592447,1468.0,1409.0,812101-3,Meter,,457.44,1393.3865698729583,1339.861963190184,457.44,0
605578cb,0.9368482533350679,0.7745999367535035,1357.0,2220.0,812101-2,Both,39024.0,716.64,2667.8008298755185,1348.395176252319,19870.32,0
fd7ab161,0.9371616173976953,0.774281566149881,1460.0,1480.0,812101-3,Both,31436.64,303.24,1393.3865698729583,1339.861963190184,15869.94,0
05e7052a,0.9362391886681927,0.774262963707713,1182.0,2483.786121673004,812101-3,None,,,1393.3865698729583,1339.861963190184,,0
96edc40b,0.9375114413295869,0.7747768042990941,1464.0,1762.0,812101-2,Both,37517.76,351.0,2667.8008298755185,1348.395176252319,18934.38,0
bda58908,0.937679926605874,0.7745995127405081,1440.0,2008.0,812101-2,Both,29106.720000000005,873.48,2667.8008298755185,1348.395176252319,14990.100000000002,0
386b942b,0.9368008614679297,0.7747315431679311,1357.0,2220.0,812101-2,Both,44940.240000000005,676.0799999999999,2667.8008298755185,1348.395176252319,22808.160000000003,0
9dbe652e,0.9365973275439181,0.774753321196755,1441.0,2167.0,812101-2,Both,26041.68,460.56,2667.8008298755185,1348.395176252319,13251.12,0
09448eca,0.937174205758879,0.7747488284633874,1357.0,1709.0,812101-2,Meter,,404.4,2667.8008298755185,1348.395176252319,404.4,0
e70b16be,0.9364324597651077,0.7743897977206302,1292.0,863.0,812101-3,Both,20522.160000000003,187.2,1393.3865698729583,1339.861963190184,10354.680000000002,0
3c80fda5,0.9371891991595973,0.774618981251777,1357.0,1709.0,812101-2,Both,24338.160000000003,465.6,2667.8008298755185,1348.395176252319,12401.880000000001,0
83f9303c,0.9373211583120913,0.7742640372725162,1420.0,1374.0,812101-3,Both,33089.04,1404.48,1393.3865698729583,1339.861963190184,17246.760000000002,0
44c7522d,0.9369369482777969,0.7742607624487903,1323.0,1903.0,812101-3,Both,27919.439999999995,288.0,1393.3865698729583,1339.861963190184,14103.719999999998,0
5e886b64,0.9362389236500626,0.7748319620738329,1413.0,2449.0,812101-2,Both,15283.44,356.16,2667.8008298755185,1348.395176252319,7819.8,0
73c803a9,0.9372259637997153,0.7744207416472619,1460.0,1480.0,812101-3,Both,29100.24,161.28,1393.3865698729583,1339.861963190184,14630.76,0
4ce29bec,0.9579984691227672,0.7527668854805256,1330.0,3365.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
68037ffc,0.9406745320955814,0.7898677062334514,1449.0,916.0,812104-2,Both,129.60000000000002,121.08,1255.7422360248447,1401.2662889518413,125.34,0
de42dec2,0.9403464727776338,0.7900803352149239,1412.0,863.0,812104-2,Both,50895.36000000001,268.68,1255.7422360248447,1401.2662889518413,25582.020000000004,0
c6f065a2,0.9525736142516656,0.8140803995927257,1433.0,15627.0,811700-2,None,,,2951.0235294117647,1386.1368421052632,,3
4b9ca1d4,0.962340890568246,0.7765618989813277,1449.0,1022.0,811900-1,Both,20740.32,163.44,1966.486111111111,1319.4307359307359,10451.88,3
5328b6e6,0.9623084921018297,0.7762264415564317,1416.0,1216.0,811900-1,Meter,,776.8800000000001,1966.486111111111,1319.4307359307359,776.8800000000001,3
70d9d8a2,0.9620749780018372,0.7769539666509786,1440.0,1603.0,811900-1,Both,30207.6,450.24,1966.486111111111,1319.4307359307359,15328.92,3
3a27e454,0.9620536109150848,0.7760403720268272,1350.0,1075.0,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
13cf76de,0.9623397311139286,0.7769373669935504,1408.0,916.0,811900-1,Meter,,497.52,1966.486111111111,1319.4307359307359,497.52,3
85f6823b,0.9620684188031099,0.7763231255394061,1450.0,1216.0,811900-1,Both,31551.120000000003,498.84,1966.486111111111,1319.4307359307359,16024.980000000001,3
d5b03593,0.9620736529111831,0.7766771763849221,1465.0,1568.0,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
c52bb082,0.9500478589615895,0.7961716516806234,1445.0,1515.0,812001-2,Both,49985.28,639.6,1480.3904761904762,1393.9035087719299,25312.44,3
0abf1ead,0.9502155955616551,0.7961727252454267,1469.0,722.0,812001-2,Both,49929.12,973.2,1480.3904761904762,1393.9035087719299,25451.16,3
5b5d54fb,0.9495373015337165,0.7954353756797019,1235.0,1110.0,812001-2,Both,24536.160000000003,1193.64,1480.3904761904762,1393.9035087719299,12864.900000000001,3
5f2e7f80,0.9500894601825784,0.7969686337113444,1428.0,1004.0,812001-2,Both,36914.4,361.92,1480.3904761904762,1393.9035087719299,18638.16,3
780b51b1,0.9494323543541476,0.7959271495525684,1259.0,1590.0589400693414,812001-2,None,,,1480.3904761904762,1393.9035087719299,,3
46c13271,0.9492296552372501,0.7948385187580698,1363.0,951.0,812001-2,Both,12114.72,616.44,1480.3904761904762,1393.9035087719299,6365.58,3
edc329f1,0.9499532607400063,0.7958199193742104,1423.0,1321.0,812001-2,Both,76288.32,628.0799999999999,1480.3904761904762,1393.9035087719299,38458.200000000004,3
094cec27,0.9500015271669717,0.7968550974674571,1418.0,1233.0,812001-2,None,,,1480.3904761904762,1393.9035087719299,,3
21af6c36,0.9493949205432521,0.7950618021935867,1460.0,1445.0,812001-2,Meter,,78.84,1480.3904761904762,1393.9035087719299,78.84,3
8dd2ed4b,0.9584487017987477,0.7902546135748167,1272.0,1621.0,811900-3,Both,27776.88,427.8,1746.9829351535836,1297.048076923077,14102.34,3
88c17ce5,0.9586896496572912,0.7912814918393565,1451.0,1498.0,811900-3,Both,55897.920000000006,1227.7200000000005,1746.9829351535836,1297.048076923077,28562.820000000003,3
93cfe218,0.9587787487526711,0.7907288946565103,1483.0,1568.0,811900-3,Both,81020.88,794.04,1746.9829351535836,1297.048076923077,40907.46,3
ab982207,0.9587601974835565,0.7912495555419099,1451.0,1498.0,811900-3,Both,44617.67999999999,167.52000000000004,1746.9829351535836,1297.048076923077,22392.599999999995,3
eaaab85b,0.9519463163374304,0.8030447669034118,1381.0,1198.0,811700-1,None,,,4584.478260869565,1383.6458333333333,,3
192d3efb,0.9610100092709928,0.7938374060487661,1365.0,1039.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
8cb6f392,0.9613102019325481,0.7933730937830745,1403.0,1163.0,811900-2,Both,53082.72,445.68,1173.6424418604652,1352.781690140845,26764.2,3
5cc5b136,0.9611455594191476,0.7926049626786948,1305.0,1022.0,811900-2,Both,17164.08,73.08000000000001,1173.6424418604652,1352.781690140845,8618.580000000002,3
fb4a4754,0.9608962634895057,0.7936846080064441,1476.0,1357.0,811900-2,Both,33376.31999999999,38.760000000000005,1173.6424418604652,1352.781690140845,16707.539999999997,3
78cb085f,0.9615147959290837,0.7925562192281035,1450.0,1145.0,811900-2,Both,26892.72,416.4,1173.6424418604652,1352.781690140845,13654.560000000001,3
af96ebaf,0.9610955041198039,0.7930779626998685,1504.0,1938.0,811900-2,Both,87250.31999999999,1061.28,1173.6424418604652,1352.781690140845,44155.799999999996,3
76c3d1dc,0.9610236842065127,0.7924227724168702,1439.0,1180.0,811900-2,Both,41349.600000000006,455.75999999999993,1173.6424418604652,1352.781690140845,20902.680000000004,3
8dd9ba0e,0.9613439254896221,0.792655302944155,1316.0,810.0,811900-2,Both,14742.0,834.72,1173.6424418604652,1352.781690140845,7788.36,3
0baff45d,0.9614050254195412,0.7941453657802668,1484.0,758.0,811900-2,Both,11925.360000000002,388.32,1173.6424418604652,1352.781690140845,6156.840000000001,3
6f66a229,0.9610062791408112,0.7936769036002289,1306.0,969.0,811900-2,Both,74758.32,108.48,1173.6424418604652,1352.781690140845,37433.4,3
c7f44728,0.9608986685290333,0.7937880942403268,1476.0,1357.0,811900-2,Both,12491.999999999998,870.96,1173.6424418604652,1352.781690140845,6681.48,3
e5886e05,0.9612814474654208,0.7929580843042601,1317.0,758.0,811900-2,Both,34555.68,706.3199999999999,1173.6424418604652,1352.781690140845,17631.0,3
8b1432ce,0.9614015404311296,0.7940105476929773,1484.0,758.0,811900-2,Both,65185.92,375.72,1173.6424418604652,1352.781690140845,32780.82,3
b37dab6a,0.9261800280084351,0.7821349903809107,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
534c2a60,0.9521055591064282,0.7857450189232082,1338.0,1779.0,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
8c40ffe2,0.9554644320161216,0.7955002767316302,1466.0,1286.0,811800-5,Both,57054.23999999999,772.9200000000001,1463.0561224489795,1412.7582938388625,28913.579999999994,3
3d6705e8,0.9523951576682244,0.7980835262464581,1385.0,11522.0,811800-1,Both,7418.880000000002,,1765.09375,1348.5089285714287,,3
96073645,0.9578205757028577,0.7861166888616395,1375.0,10677.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
bab8e5bc,0.9571598192496822,0.7852245565119631,1405.0,2149.0,811900-3,Both,11620.079999999998,523.4399999999999,1746.9829351535836,1297.048076923077,6071.759999999999,3
8ed6435b,0.9571426924530151,0.7868722980505254,1208.0,2343.0,811900-3,Meter,,252.48,1746.9829351535836,1297.048076923077,252.48,3
32c70da1,0.9571355038362306,0.7861726495545867,1440.0,2519.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
bb22525f,0.9571191058394284,0.7858488479761121,1355.0,2572.0,811900-3,Both,36956.880000000005,631.1999999999999,1746.9829351535836,1297.048076923077,18794.04,3
bc24d947,0.957126691983401,0.7855362150801852,1453.0,1956.0,811900-3,Both,50752.79999999999,124.44,1746.9829351535836,1297.048076923077,25438.619999999995,3
82b368bb,0.9385700562507537,0.7909773482247573,1349.0,493.0,812103-1,Both,43315.92,376.68,3863.3506493506493,1350.8856088560885,21846.3,0
999e7fe2,0.9389426054873162,0.7915240002042196,1396.0,687.0,812103-1,Both,36954.0,379.68,3863.3506493506493,1350.8856088560885,18666.84,0
75290779,0.9389569827208817,0.7914134500943675,1396.0,687.0,812103-1,Both,19528.560000000005,726.7199999999999,3863.3506493506493,1350.8856088560885,10127.640000000003,0
1e16f11d,0.9385077769901535,0.7907951489413705,1246.0,2713.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
03f1d7fa,0.9387966533775511,0.7913668627949306,1384.0,899.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
d7514804,0.9388127466035066,0.7913886769099605,1384.0,899.0,812103-1,Meter,,1761.24,3863.3506493506493,1350.8856088560885,1761.24,0
c8cd1e93,0.9385999701722092,0.7917323529695892,1354.0,793.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
833f123f,0.9470921780097612,0.8043042478676767,1414.0,3312.0,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
fc8cb7e3,0.9469248654386959,0.8053465078799888,1403.4,3334.230769230769,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
