house_id,total_gas_usage,Block,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
e26a1ff5,0.0,14,0,0
0f073eab,0.0,14,0,0
a006f8bd,0.0,14,0,0
7d739a2a,0.0,14,0,0
ed73dc86,0.0,14,0,0
3298db39,0.0,14,0,0
e71cfae4,0.0,14,0,0
6d58a2c2,0.0,14,0,0
8ccdd0e7,0.0,14,0,0
522a8074,0.0,14,0,0
e40682a3,0.0,14,0,0
d08399c1,0.0,14,1322,0
d88b0682,0.0,14,0,0
8a070e3c,0.0,14,0,0
e9b51bfd,0.0,14,0,0
7aa9471e,0.0,14,0,0
19f2eaef,0.0,14,0,0
89b97cab,0.0,14,0,0
5841f84e,0.0,14,0,0
69b3a179,0.0,26,0,0
97379485,0.0,27,0,0
7c5628a5,0.0,25,0,0
e1000198,0.0,25,0,0
6e595595,0.0,25,0,0
649d94db,0.0,25,0,0
9b4cee20,0.0,25,0,0
cc35c295,0.0,25,0,0
654c6ce1,0.0,25,0,0
4f6857bc,0.0,25,0,0
d83a04a0,0.0,25,0,0
386940ac,0.0,25,0,0
eb428c0d,13692.480000000001,2,1287,1586
ce32b066,0.0,22,0,0
9d2b5bdc,0.0,25,0,0
01b7dd01,0.0,25,0,0
94ba3ee7,0.0,25,0,0
cb01bebc,0.0,25,0,0
350b6f4f,0.0,25,0,0
2323c62b,0.0,25,0,0
0d292f8d,0.0,25,0,0
2549a754,0.0,25,0,0
6a865d89,0.0,25,0,0
35a0c1a7,0.0,25,0,0
5b6c728b,0.0,2,0,0
f199833e,0.0,9,0,0
c8e2eeaf,0.0,9,0,0
fb1c9876,0.0,2,0,0
ce7e0f37,0.0,2,0,0
f2dcac7e,0.0,2,0,0
379a2257,0.0,2,0,0
43928395,0.0,2,0,0
d3871f66,0.0,2,0,0
8d9664bf,0.0,2,0,0
857e41ae,0.0,2,0,0
7f97da80,0.0,2,0,0
bd1b3a17,0.0,2,0,0
782120d5,0.0,30,0,0
48d25c7f,0.0,30,0,0
2a9698b5,0.0,20,0,0
bcc44dc5,0.0,20,0,0
d18bb45f,0.0,20,0,0
539c0162,0.0,20,0,0
add58fd5,0.0,20,0,0
7523e8d4,0.0,20,0,0
60d7486e,0.0,20,0,0
1ecd9c50,0.0,20,0,0
5485ac83,0.0,20,0,0
0f2c9a8e,0.0,20,0,0
877926a8,0.0,20,0,0
a0100b2a,0.0,20,0,0
025d3663,0.0,20,0,0
58bcc232,0.0,20,1128,0
79194a43,0.0,20,0,0
5392a030,0.0,20,0,0
bcf58f48,0.0,20,0,0
fcf7b49e,0.0,20,0,0
be24b319,0.0,20,0,0
4c1d418a,0.0,20,0,0
8d9cb0a1,0.0,20,0,0
62bc9137,0.0,20,0,0
0977e3ea,0.0,20,0,0
7366bc63,0.0,20,0,0
f47d2f7e,0.0,20,0,0
23ddef9a,0.0,20,0,0
225ab815,0.0,20,0,0
bea19812,0.0,20,0,0
9c891397,0.0,20,0,0
778f192b,0.0,20,0,0
363aa87d,0.0,20,0,0
45eb2ba7,0.0,20,0,0
34f9872f,0.0,20,0,0
17c7f1e8,0.0,20,0,0
a7e8fcea,0.0,20,0,0
d34efb9c,0.0,20,0,0
db25e339,0.0,20,0,0
bef7a440,0.0,20,0,0
59cb32a5,0.0,20,0,0
89115b95,0.0,20,0,0
3b0939c4,0.0,20,0,0
f9e42a34,0.0,20,0,0
603f83e1,0.0,20,0,0
ab35d17e,0.0,20,0,0
8a041e44,0.0,20,0,0
f7c209fa,0.0,20,0,0
444f2fd5,0.0,20,0,0
f591c188,0.0,20,0,0
750d0d69,0.0,20,0,0
f908b1be,0.0,20,0,0
d8e4f719,0.0,20,0,0
78a36bac,0.0,20,0,0
84863ff5,0.0,20,0,0
0892e395,0.0,20,0,0
1e7d51ae,0.0,20,0,0
fc1f8bae,0.0,20,0,0
cf419845,0.0,20,1206,0
9a4c6311,0.0,20,0,0
ed1c66bd,0.0,20,0,0
651da48f,0.0,20,0,0
828fb545,0.0,20,0,0
ad6482a2,0.0,20,0,0
c1dfcbf6,0.0,20,0,0
da633582,0.0,14,0,0
14d23f2e,0.0,14,0,0
f4f55107,0.0,14,0,0
044dd179,0.0,14,0,0
5bdb19ad,0.0,14,0,0
5e4f95bf,0.0,14,0,0
f5413633,0.0,14,0,0
7862d3c8,0.0,14,0,0
32667ff4,0.0,14,0,0
6163625f,0.0,14,0,0
41bcfa17,0.0,14,0,0
1ef65af0,0.0,14,0,0
285bf29f,0.0,4,0,0
497687ba,0.0,4,0,0
5c704a21,0.0,22,0,0
f96f96fd,0.0,14,0,0
572e1877,0.0,14,0,0
6712e9ab,0.0,14,0,0
502efdf2,0.0,14,0,0
1bbbd900,0.0,14,0,0
f42fa5d1,0.0,14,0,0
7ac726a8,0.0,34,0,0
a114101d,0.0,34,0,0
d3ec07f4,0.0,34,1195,0
6f640d13,0.0,11,0,0
527309e2,0.0,11,0,0
cb098c01,0.0,11,0,0
d96b241f,0.0,11,0,0
305fc973,0.0,11,0,0
ea4db06b,0.0,11,0,0
0d9f97a2,0.0,16,0,0
6a0aa0cf,0.0,16,0,0
de24da3a,0.0,16,0,0
af7212b5,0.0,16,0,0
7b45d8ce,0.0,16,0,0
a887622b,0.0,16,0,0
607573e1,0.0,16,0,0
48dc1b5a,0.0,16,0,0
681f4554,0.0,16,0,0
187f7927,0.0,16,0,0
93d08235,0.0,16,0,0
c03b0b29,0.0,16,0,0
b7d8e8f7,0.0,16,0,0
16181575,0.0,16,0,0
58657f06,0.0,16,0,0
97e3c1aa,0.0,16,0,0
f65c5755,0.0,16,0,0
ff69d0ca,0.0,16,0,0
0b713026,0.0,16,0,0
ff24c224,0.0,16,0,0
6d803eae,0.0,14,0,0
31169242,0.0,14,0,0
960a6a8c,0.0,16,0,0
e7daac75,0.0,16,0,0
6b289d80,0.0,16,0,0
87432d5d,0.0,16,0,0
8fd26cd7,0.0,14,1443,1233
8fd26cd7,0.0,14,0,0
a9c7984c,0.0,22,0,0
51c7a35b,0.0,34,0,0
a37803b8,0.0,34,0,0
620d8cef,0.0,34,0,0
37e30db7,0.0,34,0,0
d09d5ecd,0.0,15,1481,3154
d09d5ecd,0.0,15,0,0
7ac53e18,0.0,15,1378,0
3b65722b,0.0,36,1334,0
1b8d04bf,0.0,36,0,0
695cac91,0.0,36,1334,0
c839c3cf,0.0,39,0,0
3d129ddf,0.0,39,0,0
aab3cf68,0.0,5,0,0
67d324e0,0.0,5,0,0
496f3798,0.0,4,0,0
c18905fb,0.0,5,0,0
144e398e,0.0,5,0,0
9d18dc91,0.0,5,0,0
dc9ee6d3,0.0,5,0,0
6b5d5f2d,0.0,5,0,0
a2596118,0.0,5,0,0
0b8d7406,0.0,5,0,0
98535bc3,0.0,5,0,0
988357a4,0.0,5,0,0
751989fa,0.0,5,0,0
0055f25f,0.0,5,0,0
a6da44ec,0.0,22,0,0
8802aeb3,0.0,22,0,0
05477bd4,0.0,22,0,0
1ffb045d,0.0,22,0,0
39e3c3b7,0.0,22,0,0
245fe5f1,0.0,22,0,0
26b6a62f,0.0,22,0,0
37bd5e8a,0.0,22,0,0
78adfbdc,0.0,22,0,0
6b824186,0.0,22,0,0
c457fe34,0.0,22,0,0
4e80a26d,0.0,13,0,0
59acfaed,0.0,13,0,0
8ac53eec,0.0,13,0,0
edfc278f,0.0,13,0,0
55bc7629,0.0,13,0,0
bdbe8994,0.0,18,879,0
c8b49dc1,0.0,30,0,0
3ab74c33,0.0,33,0,0
f1d3eb89,0.0,34,0,0
f4360261,0.0,34,1200,0
44a6dc99,0.0,34,1267,0
e27627f5,0.0,34,1267,0
128baf24,0.0,34,1241,0
62f43c79,0.0,34,0,0
d362ccde,0.0,2,0,0
bc349b7c,0.0,2,0,0
ae3e7a6a,0.0,2,0,0
0bdaf9e5,0.0,3,0,0
c89a853d,0.0,3,0,0
288d1dc2,0.0,12,0,0
0185d171,0.0,12,0,0
c579b0cd,0.0,12,0,0
3b281db5,0.0,12,0,0
931e62e7,0.0,12,0,0
6e7f73d6,0.0,12,0,0
fe40c23b,0.0,12,0,0
6670a29a,0.0,12,0,0
7bf8a69c,0.0,12,0,0
00a86249,0.0,12,0,0
b9b7a6d4,0.0,12,0,0
d330c63b,0.0,12,0,0
d2057d86,0.0,12,0,0
e7ce3e2f,0.0,12,0,0
8a837a38,0.0,12,0,0
8de3eec1,0.0,12,0,0
663211bb,0.0,12,0,0
eb306419,0.0,12,0,0
404aaa76,0.0,12,0,0
98165458,0.0,12,0,0
4f58e3c2,0.0,12,0,0
79d2263d,0.0,12,0,0
299199cb,0.0,12,0,0
d1400eaa,0.0,12,0,0
cf336177,0.0,2,0,0
f88dd15f,0.0,17,0,0
8cedf4dd,0.0,17,0,0
aba3f717,0.0,16,0,0
d974b165,0.0,17,0,0
fbe10ad5,0.0,17,0,0
de098faa,0.0,17,0,0
e25d75b7,0.0,36,0,0
d4d43b13,0.0,36,1476,0
d348fd23,0.0,36,1243,0
55cc32be,0.0,16,0,0
ee9b4171,0.0,16,0,0
991ae894,0.0,34,0,0
e26c002a,0.0,34,0,0
f8443d2c,0.0,34,0,0
a389c7b2,0.0,30,1249,0
98094ed6,0.0,24,1446,0
43091ce1,0.0,24,0,0
eb27bec9,0.0,24,0,0
b1ad33e3,0.0,24,0,0
4a4cf3b1,0.0,24,1446,0
63e86e1c,0.0,24,0,0
4c5903e5,0.0,24,0,0
8abef620,0.0,24,0,0
ccf195c0,0.0,24,0,0
08d6b57a,0.0,27,0,0
aaacf84e,0.0,27,0,0
1a2f3eb4,0.0,27,0,0
e700bbfb,0.0,27,0,0
d83ed2d3,0.0,32,0,0
27e8b280,0.0,33,0,0
855f8302,0.0,33,0,0
60ac8e4b,0.0,33,0,0
8589bbb7,0.0,33,0,0
cbd8ce56,0.0,14,0,0
5a2c5c2f,0.0,16,0,0
5288c1b8,0.0,16,0,0
a015026f,0.0,7,0,0
3e841192,0.0,7,0,0
f7a86407,0.0,7,0,0
be7b9e7b,0.0,7,0,0
658ff607,0.0,28,1079,0
65f2fb80,0.0,34,0,0
c47c8b08,0.0,34,0,0
3e9b743f,0.0,34,0,0
82eb3cc3,0.0,11,0,0
cc64144b,0.0,11,0,0
b2460824,0.0,11,0,0
fdbcebd3,0.0,11,0,0
a5d073ea,0.0,11,0,0
815204ec,0.0,11,0,0
a92fbb23,0.0,11,0,0
41905a3c,0.0,11,0,0
1bc92d62,0.0,11,0,0
6b1b36b9,0.0,11,0,0
8fa77f83,0.0,11,0,0
5bbd6276,0.0,11,0,0
71ef2ac4,0.0,11,0,0
a51ab07d,0.0,11,1460,2801
a51ab07d,0.0,11,0,0
cecaa76f,0.0,11,0,0
80142e53,0.0,11,0,0
da1d28a7,0.0,11,0,0
9ee65818,0.0,11,0,0
f303ed7a,0.0,11,0,0
325b72ae,0.0,11,0,0
e3a9ba31,0.0,11,0,0
38f4ad6b,0.0,11,0,0
738d250d,0.0,11,0,0
82db5bb0,0.0,11,0,0
82db5bb0,0.0,11,0,0
82db5bb0,0.0,11,0,0
9f9c78d3,0.0,11,0,0
113e9709,0.0,11,0,0
d3c3d753,0.0,11,0,0
e9594670,0.0,11,0,0
241e2c50,0.0,11,0,0
ca346838,0.0,11,0,0
027805ed,0.0,11,0,0
2d670cd0,0.0,18,811,0
33facf7d,0.0,17,1165,0
d52b703b,0.0,18,811,0
0f3516dd,0.0,18,811,0
e87f8d02,0.0,17,863,0
979648d5,0.0,21,0,0
3fac9968,0.0,10,0,0
b4edc55a,0.0,39,0,0
800edc2e,0.0,27,0,0
f001d5af,0.0,35,0,0
82bdbc6d,0.0,35,0,0
c09d023f,0.0,35,0,0
c023c382,0.0,36,0,0
09ef9c92,0.0,4,0,0
c885d6b9,0.0,4,0,0
721590a2,0.0,7,0,0
31397e95,0.0,7,0,0
29bb5758,0.0,7,0,0
4bd11be6,0.0,7,0,0
eb428c0d,13692.480000000001,2,0,0
927f27b2,0.0,2,0,0
315252ce,0.0,34,0,0
1800eede,0.0,34,0,0
4e1a3b8e,0.0,36,1156,0
efa12176,0.0,36,0,0
a440215f,0.0,36,0,0
063dc61f,0.0,2,0,0
5d328476,0.0,2,0,0
c32d13a7,0.0,31,0,0
9e6d5dab,0.0,31,0,0
def30587,0.0,31,0,0
10ce9fae,0.0,25,1344,0
0439f9b3,0.0,28,0,0
176e1b99,0.0,32,0,0
570114d4,0.0,22,0,0
723f8998,0.0,19,1383,1216
723f8998,0.0,19,0,0
21a3cfa5,0.0,19,0,0
02f3d061,0.0,19,0,0
2669eb41,0.0,31,0,0
2669eb41,0.0,31,0,0
